gene_names	pvalue	corr_coef	fdr	fpkm>0_num	fpkm>0.1_num	fpkm>1_num	fpkm_median	fpkm_mean
CXCL11_TSS8000	9.12960378781549e-05	-0.269833698321527	0.00427402568535443	204	202	154	1.99269	3.12135048038277
CXCL9_TSS34713	2.9219090517357e-07	-0.348992209921415	5.42657987362476e-05	208	208	202	13.1118	20.4912319760766
PRDM8_TSS23907,TSS378	0.000128405826369377	-0.264307771584682	0.00549779116889051	203	178	14	0.298294	0.414038046889952
ANTXR2_TSS10288,TSS15192	1.90259175016655e-05	-0.293828288626396	0.00126331438606359	209	207	175	2.20603	2.62645104961722
ARHGAP24_TSS15343,TSS18263,TSS19521,TSS33986	8.23344654146013e-05	0.2714842475523	0.00397560910346898	209	209	208	5.7682	5.99021101913876
CCSER1_TSS24052,TSS6139	0.0018231846328563	-0.216479765350271	0.0401809064362416	175	44	1	0.0365044	0.0689269583732057
TSPAN5_TSS26330	1.0861102784632e-06	-0.332788971248494	0.00013950786345627	201	168	40	0.326261	0.5778200915311
SLC39A8_TSS23619,TSS4194,TSS6504,TSS8299	0.00158405388061294	-0.2192716891264	0.0364446455826708	209	208	199	3.7566	4.93709782009569
LEF1_TSS17,TSS29617	1.29101928700365e-05	-0.299440687710163	0.000945551403871067	206	198	86	0.719474	1.40551362535885
ELOVL6_TSS32069,TSS794	8.06607807303171e-08	-0.364040244388465	2.64534731658531e-05	199	174	29	0.305799	0.513148875598086
HSPA4L_TSS26597	0.00201447809805504	-0.214477474330881	0.0430757460108026	153	42	0	0.036018	0.0674315244019139
SLC7A11_TSS19111	0.000318665760506913	-0.248961465239647	0.0110073182490773	194	54	2	0.0512228	0.092200995645933
INPP4B_TSS1248	4.55814255952397e-05	-0.280732863594051	0.0024684466517795	202	176	34	0.345824	0.539728465741627
ZNF827_TSS22419	9.72747130437264e-06	-0.303465021252331	0.000762711331322297	199	102	1	0.0940501	0.156491634354067
LOC100996286_TSS11530,TSS16355	0.00199431852627221	-0.214680116992972	0.0428376267647428	174	130	28	0.175501	0.522792648325359
DKFZP434I0714_TSS6375	0.000479690069896568	-0.241732456284171	0.0151001944293426	204	192	8	0.436054	0.474319399904306
GUCY1A3_TSS13257,TSS1837,TSS3743,TSS7898	5.83158951983998e-05	-0.276919167261016	0.00302970040074451	167	60	0	0.0367811	0.0789027079904306
FAM198B_TSS21137,TSS8367	0.00212149535365582	-0.213431713838959	0.0444124019122001	208	206	127	1.21759	1.72426393875598
SH3RF1_TSS5377	0.000403107438879128	-0.244833036572833	0.0131091975129636	189	113	0	0.106053	0.150938786889952
WWC2_TSS14282	0.000392952574731093	0.245284539890386	0.0128772573880788	209	209	200	2.07524	2.06352513397129
TLR3_TSS3408	0.000687645040095692	-0.235183178617869	0.0198267282522557	200	190	43	0.553533	0.656646839712919
CMBL_TSS12666	0.00120340026102666	-0.224633080016998	0.0299222899534069	197	172	23	0.301058	0.464343235263158
ANKRD33B_TSS26098	2.64131563502296e-05	-0.288986703242008	0.00164669924260541	205	99	0	0.0902558	0.117781425263158
TRIO_TSS20066	0.000185305420649125	0.258227607517759	0.00716579706083551	209	209	209	17.2778	17.3677658373206
MYO10_TSS32588	0.000477391253209961	-0.241818623324738	0.0150463598314424	209	147	2	0.150462	0.22185031215311
BASP1_TSS16428,TSS25158	0.00146142532738466	-0.220856486622622	0.034524485021515	208	208	197	2.99271	4.08667410526316
PDZD2_TSS12068	0.00131145806379862	-0.222969004926154	0.0319868125656074	192	17	0	0.0264708	0.0411067949760766
FYB_TSS21357,TSS30941	5.89502616552172e-05	-0.27675040482857	0.0030564455135274	209	209	209	12.9828	14.773551291866
C6_TSS26089,TSS8092	0.000427316597223675	-0.243797802971282	0.0137564729743506	129	38	1	0.0126287	0.0618949137799043
OXCT1_TSS11306	0.000105426923828272	-0.267516799028051	0.00474883276433827	203	194	38	0.502368	0.647026571913876
SEPP1_TSS35282	0.000335972172333118	-0.248038673828395	0.0114656671522121	207	206	187	3.58969	7.60575014032091
ANXA2R_TSS7258	0.000361595292171637	-0.24675043561483	0.0121295764608913	204	203	149	1.48581	1.78317453923445
EMB_TSS17303	3.28733503243118e-07	-0.34757474696065	5.75531306602558e-05	208	208	184	2.89705	4.19367018660287
PARP8_TSS14694,TSS21046	0.00244594384612156	-0.210531248557708	0.049306601459553	209	209	209	6.02019	6.17198626794258
ITGA2_TSS15027	0.000110511616280398	-0.266753882230835	0.00491267378042305	202	128	5	0.136174	0.202226372679426
GZMK_TSS29633	8.5477971678337e-05	-0.270886888228678	0.00405362232666043	200	196	140	1.83	3.78468942488038
GZMA_TSS29553	6.40409336727545e-06	-0.309301263047245	0.000556153031281342	207	206	193	6.85968	13.5977488066986
PDE4D_TSS16039,TSS22359,TSS25408,TSS25617,TSS29920,TSS3013,TSS3508,TSS3690	1.8027889395857e-05	-0.294615171322306	0.00120947737755249	206	177	28	0.293168	0.536165931578947
MAST4_TSS119,TSS24333,TSS5808,TSS7607	0.000132073333273889	-0.263846123235929	0.00558928223810246	209	208	170	1.58181	1.66602684210526
F2R_TSS19258	4.11303569769521e-08	-0.371616097933286	1.9469130642368e-05	207	203	93	0.826875	1.55786377511962
HAPLN1_TSS36488	0.001348372356075	-0.222429244964754	0.0326380168500313	24	0	0	0	0.00104476076555024
LINC00461_TSS15544,TSS24754,TSS24956	0.000114057821341811	-0.266241022865374	0.00501857755388399	63	10	0	0	0.0177305104114065
RHOBTB3_TSS35763	5.3528254401557e-05	-0.278251535057064	0.00281529981637489	209	206	77	0.744939	0.92817366076555
ST8SIA4_TSS26762	4.32386501985985e-05	-0.281542447587714	0.00237172347151583	208	208	151	1.54974	1.97837151674641
CAMK4_TSS22704	2.74617358175653e-05	-0.288406256416091	0.00169144440778985	196	185	66	0.556101	0.832158864114833
LMNB1_TSS24427,TSS29306	0.00143999672753735	-0.221145835923516	0.0342397733512393	209	209	208	6.15506	6.49232171291866
CSF2_TSS5702	0.00210403912637136	-0.213598967564364	0.0442280790371531	147	131	30	0.206435	0.579142427751196
IRF1_TSS9433	0.00034631598660354	-0.247507997530268	0.0117303461656234	209	209	209	29.7875	30.9781057416268
TCF7_TSS15828,TSS20783,TSS24879	1.08346740422868e-05	-0.301939487233164	0.000836692154667347	205	195	68	0.69041	1.19683093435407
TIFAB_TSS9722	0.000138787135058764	-0.263031249592404	0.00581563599874929	189	181	59	0.644681	0.810028493301435
DCANP1_TSS21320	3.60850942585172e-05	-0.284298514242067	0.00209154443161442	189	170	17	0.312419	0.417967681818182
PROB1_TSS5448	0.00195230232018248	-0.215108529569555	0.0422511225186851	174	70	0	0.0579658	0.092703824784689
ECSCR_TSS31786	0.00113080490862903	0.225829808461843	0.0286466841124544	209	209	209	31.2544	31.967791722488
TMEM173_TSS10935,TSS31747	0.000930562985077215	0.229539057331135	0.0250908443687328	209	209	209	68.8411	69.3066894736842
PPP2R2B_TSS16827,TSS20701,TSS25167,TSS32472,TSS7462	2.85537280768791e-06	-0.320239448181359	0.000301180202498008	193	169	31	0.357744	0.547576531100478
SPINK6_TSS12127	0.00148673258215003	-0.220519720802124	0.0348965762464066	94	70	2	0	0.132010533014354
AFAP1L1_TSS19023	0.000163221493944304	-0.260347670249259	0.00653934891333912	196	133	14	0.178064	0.341701501626794
SPINK9_TSS5972	0.00193899731170672	-0.215245944537947	0.0421093545323157	6	6	1	0	0.00964648803827751
GPX3_TSS27092	0.000546939045212202	-0.239367172380296	0.0167845984505126	209	209	209	51.9675	64.1682688995215
ANXA6_TSS11300,TSS22637	4.60558803205778e-08	-0.370357343963089	2.09835077021551e-05	209	208	206	8.16094	11.7399961521531
SLC36A1_TSS22502,TSS23365	2.62319052082244e-05	-0.289089235136814	0.00164167011375507	209	209	205	2.94287	3.2280893062201
FAXDC2_TSS30820	0.000234084301309803	0.254275982262264	0.00864657344765879	209	207	206	4.9534	4.94847545167464
ITK_TSS1054	5.75433274434669e-08	-0.367863362157552	2.19577223974029e-05	209	208	188	3.50486	5.3292971491866
ADAM19_TSS1594	5.45807465243606e-10	-0.416126825546672	2.27223490512639e-06	209	208	173	2.45939	3.68064251502392
RNF145_TSS10694,TSS18219,TSS2160,TSS8595,TSS9225	0.00161208964986221	-0.218925167192558	0.0369234977958136	209	209	209	6.83239	6.88731861244019
KCNMB1_TSS35661	0.0016958031262562	-0.217922281708422	0.0382580968316282	207	207	200	3.12052	3.45650917703349
SFXN1_TSS35167	2.96228603718521e-07	-0.348827484575178	5.43991441573288e-05	205	203	193	2.43978	2.80103999569378
RNF44_TSS17503	0.00236851856383265	-0.211190128291069	0.048163645990554	209	209	209	10.6945	11.10094
RGS14_TSS17035	0.00152971514529437	-0.219959580387063	0.0356346445140649	209	209	207	5.08145	5.60095373205742
DBN1_TSS1325,TSS5931	8.25640696870685e-05	-0.271439897794024	0.00397560910346898	191	159	14	0.267524	0.362703917942584
LOC202181_TSS14096	0.000568996277383363	-0.238649808665294	0.0173083580814325	207	204	126	1.11773	1.23626079837321
PROP1_TSS32700	0.00131413067932869	0.222929461705013	0.0320214435598863	17	1	0	0	0.00318621866028708
N4BP3_TSS29942	0.000688013299939391	-0.235173307428528	0.0198267282522557	169	37	0	0.033617	0.0581889814354067
TRIM52_TSS8746	0.00207635938111598	-0.213866783631146	0.0438989430444214	208	208	206	4.02371	4.03321270334928
IRF4_TSS24385	2.92972897210679e-07	-0.348960137468785	5.42657987362476e-05	208	203	59	0.633393	0.840736901435407
LOC101927730_TSS7385	4.05227144746161e-05	-0.282534369203309	0.00226669574048864	153	60	3	7.6979e-08	0.108263925512124
SERPINB9_TSS19853	4.44980217315947e-07	-0.343900359452911	7.24467473554962e-05	209	205	166	2.03821	2.4087370607177
BPHL_TSS22360	1.70118023941193e-05	0.2954598003471	0.00115956981598955	208	208	208	8.10704	8.34340119617225
TUBB2A_TSS24241	0.00018979584872026	0.257825566095641	0.00730749531282928	209	209	207	4.8219	5.18879415789474
SLC22A23_TSS21409,TSS22927	0.00126630584850476	-0.223648470039859	0.0312734722643769	203	188	5	0.280149	0.355033699712919
NEDD9_TSS2582,TSS36312	0.000115232252497369	-0.266074461466428	0.00505223260048926	209	208	208	4.50565	4.66459853684211
FAM65B_TSS26410,TSS33187,TSS33243,TSS8047	0.000288814732097792	-0.250668528568708	0.0101966759214802	209	209	202	3.40262	4.5450450430622
BTN3A2_TSS22623,TSS27821	4.05257992020387e-05	-0.282533207483064	0.00226669574048864	209	209	209	24.3151	24.810016076555
BTN3A1_TSS10674	0.000913797736407496	-0.229882093128822	0.0247432033266017	209	209	209	20.7061	21.5988596172249
BTN3A3_TSS30613	7.81484993289276e-07	-0.336938314270145	0.000112222123109366	209	209	209	13.0136	13.5065683253589
UBD_TSS23057	2.32603805024486e-06	-0.322948761307898	0.000250868601697506	199	196	142	2.09573	3.20792728325359
HLA-F_TSS2646	0.000192666530483075	-0.257573169837993	0.00736135902194001	209	209	209	125.182	132.424362200957
HLA-A_TSS18705	4.15825025573718e-06	-0.315202944999797	0.000394419546063759	209	209	209	958.01	995.807009569378
LINC00243_TSS9403	6.8848586236702e-05	-0.274317162246954	0.00347794212015087	126	52	0	0.0210139	0.0711936272727273
HCG26_TSS29922	0.000157137525189485	-0.260978850815711	0.00637041748005131	204	200	144	1.48652	1.79718514976077
HCP5_TSS25393	9.70417504288298e-08	-0.361925901092349	2.94002024355625e-05	209	209	209	16.0145	17.4561983253589
LTA_TSS29973,TSS7408	1.11079948234578e-05	-0.301585691625637	0.000847556584126581	200	191	81	0.745743	1.02407561866029
LTB_TSS17784	1.5051421734117e-06	-0.328615046866166	0.000181476127804606	208	208	207	8.63151	14.7487457416268
NCR3_TSS35424	3.07676133868185e-06	-0.31924612890174	0.000321000394196109	197	187	97	0.853359	1.76900706937799
VWA7_TSS10527	0.00115056543752159	0.225497231072623	0.0289179971961547	208	208	203	4.07283	4.23377853588517
HLA-B_TSS4858	0.000302921989277054	-0.24984231429989	0.0105821536363455	209	209	209	2676.8	2720.54555023923
HLA-DOB_TSS25505	0.000547645049400553	-0.239343800044373	0.0167845984505126	206	206	138	1.42456	1.97381485645933
PSMB9_TSS19767	0.000853245280097977	-0.23117126627907	0.0234766443536969	209	209	209	64.4721	71.1442755980861
TAP1_TSS30082,TSS4674	7.90447697093416e-11	-0.434087399019032	1.01023167927024e-06	209	209	209	43.5889	47.9095722488038
PSMB8-AS1_TSS30181	0.00229285661017877	-0.211853191387816	0.0470366836378649	209	209	209	29.9122	30.2148033014354
ITPR3_TSS34335	0.000124120174667827	-0.264863121386557	0.00535918206872352	209	209	197	2.16893	2.62010752631579
PACSIN1_TSS19751,TSS4094	0.00020265326504675	-0.25672163195617	0.00765143295104872	171	46	2	0.0355396	0.10146678215311
TEAD3_TSS24691	0.00136339201522229	-0.222213492683663	0.0328518002770871	138	36	1	0.0250686	0.0610723394736842
BRPF3_TSS2944	3.4993799412642e-05	0.284763637395257	0.0020329011517876	209	209	209	5.00754	5.0799895215311
ETV7_TSS4126,TSS537	0.00132166521045332	-0.222818378276548	0.0321131981410621	201	200	162	1.86764	2.44257937751196
CCDC167_TSS2094	0.00145590157000608	-0.22093070045083	0.0344576852138197	206	205	204	9.79329	11.2422380181818
LOC100505530_TSS20189	0.00014067166651161	-0.262809143587507	0.00586575606476877	142	107	19	0.101354	0.377140679425837
KCNK5_TSS33854	0.000386266688951123	-0.2455877519508	0.0127398230145544	174	80	1	0.0763944	0.129307228899522
TREM2_TSS28347	0.000607531254096313	-0.237456072539934	0.0180991915920231	209	209	209	82.5211	92.1779719617225
TFEB_TSS10901,TSS34271,TSS5240,TSS913	0.00242106901495999	-0.210740838727585	0.0489596084583801	207	206	202	2.76389	2.95108397129187
TREM1_TSS9189	2.23401831194923e-05	0.291469321789344	0.00144789610779531	209	209	209	195.256	196.030401913876
TRERF1_TSS31764	4.83046897399601e-09	-0.394496745157191	5.36833119323096e-06	209	204	85	0.749142	1.22622211334928
TBCC_TSS15524	0.000631313981177706	-0.236753780995678	0.0185910330332757	209	209	209	18.2008	18.4903800956938
HLA-DPA1_TSS21563,TSS33296	0.00175568218182639	-0.217232299475521	0.0392995926870684	209	209	209	1885.94	1923.55574641148
TTBK1_TSS15746	0.000169280741016116	-0.259740525816077	0.00670850390870223	131	3	0	0.00539337	0.0142148983732057
POLH_TSS28033	0.00127363870981044	-0.223536628098854	0.031383850843091	209	209	207	2.26617	2.25243982296651
CLIC5_TSS16452,TSS28574,TSS4456	6.70492132979193e-06	-0.308666411282496	0.000575115752049703	206	200	62	0.703346	0.84803145507177
RUNX2_TSS19889,TSS5426	8.78593812547917e-05	-0.270447913452237	0.00413624088468644	207	205	128	1.11221	1.35393034832536
RCAN2_TSS18088,TSS31718,TSS8426	5.16475997225407e-07	-0.342074799436822	8.14916232412261e-05	193	162	22	0.267285	0.487840865215311
TDRD6_TSS352	0.000474085706365419	-0.24194320161747	0.0149791158719487	194	92	7	0.0783972	0.191294600526316
PLA2G7_TSS21440,TSS24190	1.52965555430215e-05	-0.297000312328395	0.00106829304982288	205	200	155	2.32229	4.61703503732057
MYO6_TSS30342,TSS570	0.00117723508024645	0.225056583462587	0.0294017498486262	209	209	208	8.27471	8.22152003827751
ELOVL4_TSS18875	3.06175374531829e-05	-0.286777644315187	0.00182427709753102	134	46	2	0.023424	0.100062480334928
LINC01590_TSS22082	0.00111987459412954	-0.226016067562597	0.0283979310521282	163	112	2	0.113005	0.158233780861244
CNR1_TSS28589,TSS32544	0.000618210253047186	-0.23713764269263	0.0182894355071055	110	5	0	0.00510814	0.0186058503827751
GABRR2_TSS32944	0.000780125342018807	-0.23284532308376	0.0220583892337862	169	109	0	0.107841	0.155655755980861
BACH2_TSS20549	1.16197323452515e-05	-0.300944913022889	0.000878733664133056	200	92	1	0.0815775	0.140160986507177
PRDM1_TSS16731,TSS30061	9.23579000448054e-08	-0.362493125725342	2.86198148550556e-05	206	204	127	1.29282	1.86578941578947
SOBP_TSS31069	0.00181271861178812	0.216594760598178	0.0401011106316186	207	206	90	0.841229	0.99855154784689
SCML4_TSS32503,TSS9590	2.20605726806215e-07	-0.352344840737731	4.58447396983225e-05	204	189	81	0.63486	1.15214363856459
FYN_TSS12612,TSS34813,TSS8681	1.24623383184437e-07	-0.359040648775594	3.18549829757741e-05	209	208	203	4.13946	5.37476924784689
LINC01268_TSS5621	0.000957458172474286	-0.22900044603216	0.0256267940802254	143	63	1	0.0409673	0.0836148210526316
MARCKS_TSS16012	0.000238138116221791	-0.253983146825214	0.00873321146161435	208	208	181	2.16985	3.04046989473684
TRAF3IP2_TSS10177,TSS1329,TSS18482	0.00225914059150736	0.21215509077887	0.046606854446747	209	209	209	10.4207	10.4536591866029
FAM26F_TSS15281	9.5833072706802e-06	-0.303675651810703	0.000753719745064174	206	206	203	10.1615	12.6817754832536
CEP85L_TSS30898,TSS32729	6.48665257002763e-05	-0.275253841373686	0.00331610652684953	206	204	79	0.827699	1.04060993444976
SMPDL3A_TSS14511	0.000222771424736507	-0.255118901910341	0.00832494208726589	203	201	159	2.05051	2.43421643827751
THEMIS_TSS11521,TSS3012	4.79457277141586e-06	-0.31327092766971	0.000434588917057308	207	201	112	1.08552	2.03631658038277
PTPRK_TSS29365	0.000393801342665888	-0.245246390210179	0.012888548168864	170	33	0	0.0365645	0.0700861555502392
SAMD3_TSS12648,TSS1471,TSS25790	0.00178947275827596	-0.216852356161436	0.0398438268068745	202	186	70	0.582138	1.08207683349282
TMEM200A_TSS11390,TSS19912,TSS27245	4.14443758293808e-07	-0.344767322415431	6.8345786488697e-05	204	191	75	0.69297	1.02668995717703
ENPP1_TSS1461	1.76450832782303e-05	-0.294927966807246	0.00119319040654721	192	87	0	0.0760613	0.118036372535885
LINC01010_TSS23215,TSS6607	0.00165980544708372	-0.218347863971453	0.0376787629066669	192	181	57	0.47913	0.829021366985646
SGK1_TSS16025,TSS22389,TSS30808,TSS33151	0.000284490740381614	-0.250929291553128	0.0100718390788011	209	209	209	58.0586	63.1534033492823
IL22RA2_TSS7468	0.00170484761578255	-0.217816650522791	0.0384282274312326	83	21	1	0	0.0400022706220096
PERP_TSS20112	6.55767188201348e-05	-0.275082897995896	0.00333905679235352	205	192	33	0.452672	0.634950915980861
CITED2_TSS18906,TSS21126,TSS24014	0.00246019732039089	0.210412022701195	0.0495158296901665	209	209	209	70.6695	75.6150966507177
ZC3H12D_TSS11859	1.51645233130345e-05	-0.297125579671095	0.00106489115495735	208	208	62	0.76351	0.944607248803828
PLEKHG1_TSS18357	0.00194539635884376	-0.215179747878109	0.042158640749673	196	112	1	0.107176	0.157641962727273
SYNE1_TSS17246,TSS33718	2.04996112763428e-06	-0.324605293060283	0.000229820422734473	209	209	74	0.733832	1.00511580861244
TIAM2_TSS16201,TSS8920	3.22851792205005e-06	-0.318603816901782	0.000331422275524182	201	126	8	0.135787	0.266306408878249
SYNJ2_TSS501,TSS7260	0.00130227277936459	-0.223105472757586	0.0318952378839864	205	185	7	0.306685	0.352154037464115
RSPH3_TSS27974	0.000827129738227376	0.231753451017013	0.0230810734048362	209	208	208	8.89364	8.83784641483254
TAGAP_TSS19794,TSS33422	0.000796197575481233	-0.232465320019936	0.0224383751123217	209	209	209	15.3871	17.231889138756
SOD2_TSS5048	0.000637560324151101	-0.236573382865399	0.0186390776165902	209	209	209	54.7059	62.582723923445
RPS6KA2_TSS20929,TSS3075	0.0014857291650605	-0.220532973187405	0.0348965762464066	209	209	208	3.37722	3.47830947368421
CCR6_TSS15799,TSS20563	1.75610846785516e-07	-0.355037867242022	3.83657167067058e-05	208	205	131	1.37228	2.12305273827751
DLL1_TSS30641	0.000545878966602666	-0.23940231882749	0.0167845984505126	195	155	4	0.216445	0.265298424784689
PDGFA_TSS26234	2.02472353019179e-05	-0.292916812346048	0.00133386490090805	163	74	3	0.0618141	0.125453896172249
CARD11_TSS35092	4.0785048475856e-06	-0.315464644060957	0.000390451919135339	209	209	159	1.78735	2.65517438277512
GLCCI1_TSS29894	0.000114071967403724	-0.266239007092961	0.00501857755388399	208	203	82	0.847063	1.0551380337799
ETV1_TSS10563,TSS11360,TSS11479,TSS13212,TSS17016	0.000110161790980601	-0.266805306702183	0.00491055294561697	163	54	2	0.0331805	0.0983678530143541
TSPAN13_TSS30096	0.000293382816985557	-0.250396959430217	0.0103132834710063	204	200	115	1.142	1.7662897215311
AGR3_TSS21207	0.00208296774847256	-0.213802550143238	0.0440022633212454	179	166	68	0.552682	1.11032088708134
TWIST1_TSS29047	0.000376928700962285	-0.246019491045275	0.0124963353116692	100	51	3	0	0.084702838277512
RAPGEF5_TSS34655	3.09501859283052e-07	-0.348300746884283	5.57125142615078e-05	166	41	1	0.0294157	0.0615981255502392
WIPF3_TSS11127	4.60444436015569e-07	-0.343482821748734	7.44900014493289e-05	161	46	0	0.0353305	0.0696278958851675
GPR141_TSS34984	0.00181357865068468	-0.216585288126105	0.0401011106316186	186	172	76	0.67098	1.13151775263158
ELMO1_TSS27381,TSS32928,TSS7242,TSS8124,TSS8971	0.000518434580388829	0.240334923777021	0.0161606174503889	209	209	209	10.873	11.0326253588517
STK17A_TSS26948	1.52159451149707e-05	-0.297076670295951	0.00106557472077744	209	209	209	4.57498	5.23023947368421
UBE2D4_TSS16852	0.00221460873500835	0.212560179800121	0.0458732689429081	209	209	209	4.74254	4.67733397129187
CCM2_TSS14609,TSS31307,TSS703	0.00102902911713419	-0.227632140854159	0.0268266628909836	209	209	209	24.502	24.7774071770335
LINC01005_TSS10970	0.000491404261124257	-0.241299221417012	0.0154309389663356	12	0	0	0	0.000849895215311005
KCTD7_TSS3272	2.07293129769034e-11	-0.445938170265527	5.29861969002627e-07	209	208	204	2.29351	2.55499095502392
STX1A_TSS27148	0.00103419049179611	-0.227536878089909	0.0268266628909836	196	180	24	0.408072	0.542639073205742
LAT2_TSS17417	0.00033020486184847	0.248341184071397	0.0113293509714211	209	209	209	55.7383	56.6057301435407
GTF2IP1_TSS9641	5.16569458389788e-06	0.31225391266188	0.000461679437968579	209	209	206	2.98047	3.04055744019139
RHBDD2_TSS12482	0.00110804394526802	0.226219558484011	0.0282661789271415	209	209	209	164.257	177.16338277512
POR_TSS20694	3.01307498870536e-05	0.287018221596174	0.00181216964203054	209	209	209	97.8255	99.6826148325359
ABCB1_TSS12396	9.86411172644602e-05	-0.268590509115178	0.00451448857459609	197	141	10	0.179237	0.285990054832536
CDK6_TSS10640,TSS17533	8.17918033710483e-07	-0.336367516448432	0.000116148904775965	209	205	60	0.662732	0.827723595406699
DLX6-AS1_TSS33437	0.0019751309549762	-0.214874729969827	0.0425610667117096	17	0	0	0	0.00177511100478469
ASNS_TSS17952,TSS20232	9.52257490607462e-05	-0.269157383197067	0.00442557340316679	204	202	162	1.64039	1.68444852966507
GAL3ST4_TSS15819	0.00158851774892661	-0.219216142509714	0.0365144803779793	202	194	88	0.876877	1.29071236985646
PVRIG_TSS10408	1.27679493195999e-06	-0.330727521551501	0.000156153852898704	200	191	46	0.488162	0.722468277990431
AGFG2_TSS10494	4.44508545078417e-05	-0.281118533431223	0.00242619232200095	209	209	181	1.56473	1.75891511483254
ST7_TSS18272	7.46400172012391e-06	0.30717740119246	0.000623302742125913	209	209	209	13.9575	13.9909539712919
HILPDA_TSS13619	0.00102511200841671	0.227704731780521	0.0268266628909836	207	207	207	7.87281	8.23386645933014
CCDC136_TSS34959,TSS35352	1.14654858794566e-05	-0.301135192578319	0.000872230013585685	187	107	5	0.10276	0.185761160956938
KDM7A_TSS15171	0.000992660064540241	-0.228316120767839	0.0264031050049044	209	209	163	1.52716	1.6533399569378
SLC37A3_TSS2920	1.96791117348654e-06	-0.325138770285475	0.000223987439053483	201	183	19	0.35166	0.459647383492823
LOC154761_TSS24490	0.00216453229903975	-0.213024653561157	0.0450550570812337	153	50	0	0.0327736	0.0743296760987694
TCAF2_TSS17748,TSS27449,TSS2942	0.000581179199580393	-0.23826453284466	0.0175389864468411	197	141	2	0.152875	0.226534573588517
EPHA1_TSS30610	6.02078143043037e-06	-0.310152538220647	0.000530679979804244	204	177	29	0.323228	0.536256248277512
EZH2_TSS1465,TSS25988	0.00209664796774604	-0.213670165551985	0.0441453201841486	209	209	208	2.97444	3.09797574162679
LOC728743_TSS19414	4.46439090808044e-06	-0.314240750759583	0.000411964967514239	206	206	86	0.853383	1.0410379138756
GIMAP7_TSS4211	1.99779529149992e-06	-0.32494205381289	0.000225431976584698	208	208	205	4.59496	5.80788750239234
GIMAP6_TSS16163	0.00020707296989123	-0.256357205547007	0.00780677313184326	209	209	209	9.39521	10.4137981818182
GIMAP5_TSS17510	6.55225099326972e-05	-0.275095884609242	0.00333905679235352	209	195	188	3.79885	4.6358184767651
ATG9B_TSS24641	0.00154274743907207	-0.219792588220554	0.0358166823706822	188	69	2	0.0652632	0.103982036269445
WDR86_TSS16281,TSS29462	0.00206988673378569	-0.213929878609992	0.0438346104410075	145	62	1	0.0390922	0.100902927272727
WDR86-AS1_TSS5067	1.91777835591364e-07	-0.354001105524509	4.05126715334781e-05	194	192	105	1.00542	1.79478111722488
RHEB_TSS26252	0.00248555451104624	0.210201460077412	0.0498300069465514	209	209	209	24.5738	24.2373332057416
PTPRN2_TSS36180,TSS9812	3.94143502005574e-06	-0.315926051905968	0.000381617502074412	192	134	3	0.147218	0.232789900861244
ANGPT2_TSS28146	0.000154797598432303	0.261227701628777	0.00632073708231328	206	200	103	0.981813	1.22658732727273
MSRA_TSS15618,TSS19089	0.00138477931698284	0.221909996968768	0.0332787851623893	209	209	209	18.8639	19.0915292822967
FDFT1_TSS12315,TSS21523,TSS24748,TSS24859,TSS2519,TSS8394,TSS9218	6.70934671216477e-05	0.27472356526785	0.00340273038312785	209	209	209	67.9146	69.9099827751196
DLC1_TSS1282,TSS23526,TSS34483	7.17166338147043e-05	0.273673541057859	0.00361567825825968	209	209	207	2.85427	3.0793188277512
LZTS1_TSS2986	6.69364474426722e-07	-0.338869800762321	9.83311800621922e-05	196	138	12	0.165923	0.329333220669856
DMTN_TSS1968,TSS27323,TSS29550,TSS33537	0.00108104306968589	-0.226691555379693	0.0277435159681136	203	194	48	0.591811	0.797724458755981
EGR3_TSS1913,TSS20331,TSS3219	0.0012557685637417	-0.223810229989546	0.0311033917226759	200	176	18	0.28566	0.451309334976077
TNFRSF10A_TSS3617	0.00184610766165099	-0.216229987911178	0.0405817238908194	206	206	203	3.22059	3.38782546411483
LOC100507156_TSS5745	8.50212752568392e-05	-0.270972381762014	0.00404280419392094	141	7	0	0.00936624	0.0242464639390099
RHOBTB2_TSS22008,TSS24228,TSS7061	0.00105607183038303	0.22713780674733	0.0272394067168726	209	209	209	11.1928	11.3860629665072
GNRH1_TSS18333	0.00114631499134412	-0.225568322917283	0.0288964077847603	201	196	31	0.613272	0.704049123444976
ADAMDEC1_TSS4471	0.00135014234403313	-0.222403705637763	0.0326499417746744	174	141	35	0.253402	0.674015088038277
EPHX2_TSS20545,TSS23597	0.00184780092986188	-0.21621164983579	0.0405817238908194	190	154	8	0.193293	0.295261455119617
NUGGC_TSS23815	4.29382821710821e-06	-0.314768786909493	0.00039946380397189	197	142	18	0.189964	0.361819138038278
CLU_TSS21827,TSS26843,TSS29534	4.74485763587622e-06	-0.313412813460642	0.000433154664395115	207	207	173	2.41504	3.66477276076555
LOC101929450_TSS33179	0.00110183221328635	-0.226327201946207	0.0281921253291416	101	17	0	0	0.0257924178947368
DUSP4_TSS11832,TSS35696	3.44639344869794e-07	-0.347004415085634	5.99273897565768e-05	208	198	79	0.698707	1.10442946464115
PTK2B_TSS15873,TSS20923,TSS21763,TSS31030	0.00127984014258268	0.22344250242266	0.0314557633505346	209	209	209	43.2955	44.3931440191388
