gene_names	pvalue	corr_coef	fdr	fpkm>0_num	fpkm>0.1_num	fpkm>1_num	fpkm_median	fpkm_mean
SEH1L_TSS35104	0.0034461212792255	-0.203385180718301	0.0406677313103799	209	209	209	9.19055	9.06757220095694
RNMT_TSS18427	0.00064780615409039	-0.236280980788271	0.0132433198163579	209	209	209	5.43321	5.48079052631579
ROCK1_TSS9299	0.00180081427371034	-0.21672629786085	0.0265784901857584	209	209	208	12.3217	12.1872916315789
RBBP8_TSS2043,TSS29117	8.80418173253661e-05	-0.270414746038214	0.00305070426018892	209	209	208	6.19593	6.21997693301435
ZNF521_TSS24127	0.00141889416806446	-0.221434658674803	0.0225269278446556	172	54	0	0.0415418	0.079212235215311
IMPACT_TSS20528	3.22213917279144e-05	-0.286009755792693	0.00146549998924772	209	209	208	7.32433	7.58911760287081
TRAPPC8_TSS21973	0.00377574164670992	-0.201441303075298	0.0428700103772742	209	209	209	8.0828	8.05646354066986
DSC2_TSS15874	0.000560498328978316	-0.238923090343272	0.0120596782718979	209	209	209	9.99382	10.1839425358852
ZNF271P_TSS29526	0.000648669316931264	-0.236256542671351	0.0132433198163579	209	208	205	3.05426	2.97798952488038
SLC39A6_TSS7946	0.00232968955321287	-0.211527961276023	0.0315241898727761	209	209	209	12.3484	12.183771291866
SETBP1_TSS15566,TSS34627	7.91594584004176e-06	0.306357770200473	0.000495930126513008	197	108	2	0.109351	0.172145843014354
PSTPIP2_TSS28471	5.63812740560271e-06	0.311055334476068	0.000373357965322826	209	209	204	4.53493	5.09686786602871
SMAD2_TSS7135,TSS9903	0.00110974756193929	-0.226190133196073	0.0189614020258892	209	209	209	6.23169	6.24808755980861
MEX3C_TSS6116	0.00070060217613303	0.234838760772797	0.013936258540184	206	206	199	2.31559	2.44857414832536
FECH_TSS6585	0.00377480432310253	-0.201446609965021	0.0428700103772742	209	209	209	3.9402	4.16511684210526
NARS_TSS29187	0.00293715632118312	-0.206745072678836	0.0367122996213994	209	209	209	47.0959	47.4254213875598
C18orf32_TSS20311	0.000271452235327293	-0.25173852651978	0.0071753780632895	209	209	209	22.4578	22.7775862200957
BCL2_TSS20723	8.31810759164596e-08	0.363689452466314	1.17469142624344e-05	208	206	170	1.81542	2.25534995598086
VPS4B_TSS16825	0.00111369364853236	-0.226122134327871	0.0190034201269263	209	209	209	16.5666	16.2782353110048
CDH19_TSS13032	0.00300760276835084	-0.206249977076092	0.0372648251875016	67	1	0	0	0.00463138325358852
CD226_TSS14812,TSS30052	9.05563487703049e-06	0.304473115171701	0.00055642087281677	205	202	116	1.21365	1.7766807861244
SOCS6_TSS28792	3.10369743167366e-05	-0.286573228945675	0.00141667160805376	209	209	209	6.36536	6.27002875598086
LOC100505817_TSS35045	0.0018423412802662	0.216270832846574	0.0269405523254487	7	0	0	0	0.00121910956937799
C18orf63_TSS31675	0.000903921466202749	0.23008689210972	0.0165036689982918	21	0	0	0	0.000833574066985646
LINC00909_TSS13604	0.00128394369387133	-0.223380447982193	0.0211738967775245	208	205	197	2.03309	2.00878941961722
ZNF516_TSS15269	7.2060580162667e-05	-0.273597985325013	0.00262758985668749	209	209	197	1.86177	1.88080289473684
MBP_TSS14741,TSS21232	0.000167942624580288	-0.259872840630865	0.0050266761439072	209	209	209	26.8017	26.5343363157895
GZMM_TSS4571	1.43526319669094e-06	0.329227032922497	0.000120578413893442	185	168	86	0.727821	1.67741027559809
HMHA1_TSS26997,TSS2883,TSS29050,TSS3122	1.67789869208951e-10	0.427215988283732	8.93516009760417e-08	209	208	208	6.29813	8.17473948899521
SBNO2_TSS24965,TSS34537	5.55029560050258e-05	0.277688926097411	0.00221327778228466	209	209	209	11.5266	11.7219486124402
DAZAP1_TSS25998	0.00213933301532778	0.213262094494397	0.0297516274237178	209	209	209	15.6564	16.1435607655502
ZNF554_TSS29517	0.0010600458713748	-0.227066144201628	0.0184325391280348	207	204	47	0.807401	0.838370210526316
ZNF555_TSS34251	5.56627038315397e-05	-0.277644239255043	0.00221619061158565	209	209	120	1.08642	1.06301897607655
APBA3_TSS7902	0.000321441170623928	0.248810390639477	0.00799848647129659	204	203	197	2.08834	2.22517722822966
MATK_TSS12192,TSS26136	3.4649464961444e-06	0.317658257912666	0.000250890702942281	206	204	145	1.49847	2.22185317942584
