tracking_ID	pvalue (Macrophage)	corr_coef (Macrophage)	fdr (Macrophage)	fpkm>0_num (Macrophage)	fpkm>0.1_num (Macrophage)	fpkm>1_num (Macrophage)	fpkm_median (Macrophage)	fpkm_mean (Macrophage)	pvalue (Bronchial Wall Thickening)	corr_coef (Bronchial Wall Thickening)	fdr (Bronchial Wall Thickening)	fpkm>0_num (Bronchial Wall Thickening)	fpkm>0.1_num (Bronchial Wall Thickening)	fpkm>1_num (Bronchial Wall Thickening)	fpkm_median (Bronchial Wall Thickening)	fpkm_mean (Bronchial Wall Thickening)
VAT1_TSS11282	2.97267865490021e-05	0.287220666157547	0.00179209054476189	209	209	209	155.438	158.114815789474	7.76925884441189e-05	-0.273709941276435	0.012473406035458	209	209	209	155.438	158.114815789474
OSBPL7_TSS26695	0.000135941397694778	-0.263372043379678	0.00571512839880959	201	194	35	0.460844	0.656586159904306	9.40900252289007e-06	0.305373800523293	0.00429470559799273	201	194	35	0.460844	0.656586159904306
PHOSPHO1_TSS30042	0.00154575192963344	-0.219754272488121	0.0358538703025049	202	191	73	0.691926	0.881664710047847	0.000110385086987677	0.268050907368202	0.0152516389648217	202	191	73	0.691926	0.881664710047847
GNGT2_TSS33744,TSS34603,TSS524	9.58544219988347e-05	-0.269051621743097	0.00443734714502513	208	208	207	13.478	14.0552684545455	1.57601921747825e-05	0.297976438918684	0.0055643611685874	208	208	207	13.478	14.0552684545455
FAM117A_TSS22944	1.51121077164344e-07	-0.356797468541062	3.61009892840915e-05	206	206	188	2.0216	2.64654305741627	0.000412788986933776	0.245590906874484	0.0316855834685112	206	206	188	2.0216	2.64654305741627
HLF_TSS22427	2.23190268210974e-06	-0.323491486364991	0.000243801984860713	195	131	13	0.154282	0.305211244497608	3.15187409204452e-05	0.287705658811541	0.00789241781549392	195	131	13	0.154282	0.305211244497608
MRC2_TSS16228	9.33880546927056e-05	-0.269470333435921	0.00436397087020155	206	188	41	0.393815	0.637445139665072	5.84572389493943e-08	0.369384697331541	0.000465477622312964	206	188	41	0.393815	0.637445139665072
LIMD2_TSS20325	7.14864439514607e-06	-0.307777713838412	0.000605054633722943	209	208	181	2.42225	3.99351186889952	0.000181480121972519	0.259819430293766	0.0199090703765646	209	208	181	2.42225	3.99351186889952
CDC42EP4_TSS27099	0.00137855712775424	0.221997847599883	0.03318013064268	209	209	209	6.66922	7.1184123923445	1.13091955002732e-07	-0.361833207148672	0.000566103232756858	209	209	209	6.66922	7.1184123923445
FAM20A_TSS19359,TSS6805	0.00102615128927089	-0.227685447274346	0.0268266628909836	206	201	57	0.611654	0.891293261244019	2.72848724962309e-05	0.289876051751056	0.00749923253630277	206	201	57	0.611654	0.891293261244019
RAB37_TSS25713,TSS35887,TSS6121	0.000350780396286115	-0.247283490361864	0.0118326519371308	208	205	123	1.23438	1.73791939473684	0.000449833005906753	0.244054346732775	0.0330407513332831	208	205	123	1.23438	1.73791939473684
TRIM47_TSS25847	4.73951247828101e-06	-0.313428152465067	0.000433154664395115	207	205	191	2.10838	2.53512616526316	8.95956620453934e-06	0.306065381229605	0.00416391766825873	207	205	191	2.10838	2.53512616526316
PSTPIP2_TSS28471	3.82386722016338e-07	-0.345745919933553	6.51612466763975e-05	209	209	204	4.53493	5.09686786602871	2.88462066802087e-05	0.28904089649234	0.00768060300992515	209	209	204	4.53493	5.09686786602871
TCF4_TSS1890,TSS19101,TSS27183,TSS28651,TSS32658,TSS33580,TSS34348,TSS36266,TSS3791	0.000806347711170155	-0.232228959988603	0.0226993985079519	208	207	56	0.726567	0.796748794258373	6.72971353882187e-05	0.275989115088138	0.0112430201154134	208	207	56	0.726567	0.796748794258373
BCL2_TSS20723	1.10900345148743e-07	-0.360389783467714	3.05315404447583e-05	208	206	170	1.81542	2.25534995598086	6.786691097717e-06	0.309957264001	0.00385499135886099	208	206	170	1.81542	2.25534995598086
CD226_TSS14812,TSS30052	2.29351298042872e-06	-0.323133874409219	0.00024840883598618	205	202	116	1.21365	1.7766807861244	0.000121292850965656	0.266511069984292	0.0160617603216247	205	202	116	1.21365	1.7766807861244
SLC25A23_TSS11735	1.93474414608514e-06	-0.32536046003946	0.00022198156161017	202	156	14	0.189385	0.338822725311005	0.000830298166922354	0.232802808391655	0.0462801278270529	202	156	14	0.189385	0.338822725311005
CD209_TSS28230	4.83815699631192e-05	-0.279815108272886	0.00259620778893895	206	204	162	1.55623	1.93593523923445	0.000457814834037001	0.243738676480407	0.0335306732745553	206	204	162	1.55623	1.93593523923445
MCEMP1_TSS14115	7.90729332286135e-05	0.272127091059346	0.00387943041507982	209	209	209	497.921	493.479799043062	0.000259243598542528	-0.253744825582743	0.0244473353316532	209	209	209	497.921	493.479799043062
S1PR2_TSS26080	3.41616617331889e-06	-0.317848209478088	0.000346510410937318	206	205	107	1.03218	1.09198094449761	0.000831054288667004	0.232785698385314	0.0462801278270529	206	205	107	1.03218	1.09198094449761
CYP4F22_TSS6115	1.89353156276218e-05	-0.293898091631176	0.00126331438606359	188	137	17	0.189949	0.34141741062201	0.000718616416443768	0.235502678739666	0.0427533421590226	188	137	17	0.189949	0.34141741062201
RASAL3_TSS30975	2.67978499401675e-07	-0.350028289586785	5.31427625333993e-05	209	209	209	4.64307	6.0760952631579	0.000849531132542869	0.232371984887705	0.0467429838148191	209	209	209	4.64307	6.0760952631579
OCEL1_TSS3777	0.00011311408046678	0.266376034674281	0.00499362523456193	206	206	206	8.85152	9.14657693779904	0.000214293786755046	-0.257006743060298	0.0216504485503784	206	206	206	8.85152	9.14657693779904
JAK3_TSS2274	1.01847643221445e-08	-0.386725450439686	7.23146557884269e-06	209	207	159	1.91512	3.17893387751196	6.63750312018685e-05	0.276206977290727	0.0111619221878353	209	207	159	1.91512	3.17893387751196
SPINT2_TSS17599	0.00204195408957326	0.214204241610984	0.0433868565948314	209	209	209	47.3057	49.2794631578947	0.000670083600505424	-0.236798657553502	0.041322227724038	209	209	209	47.3057	49.2794631578947
RASGRP4_TSS24505	8.43397238381547e-05	0.271100772575211	0.0040288706149209	209	209	209	12.5943	12.9323371291866	0.000132032201829485	-0.265116753739874	0.0163828888881721	209	209	209	12.5943	12.9323371291866
PLEKHG2_TSS293	0.00247654331839363	-0.210276063391136	0.0497664494980027	208	206	48	0.665881	0.854150162679426	0.000176644577819803	0.260273509390005	0.0196313567550086	208	206	48	0.665881	0.854150162679426
DMWD_TSS7973	6.42340072229592e-07	-0.339381582613606	9.60166934869041e-05	194	170	15	0.243932	0.39698447138756	0.000599113344510234	0.238859046796351	0.0385339741590148	194	170	15	0.243932	0.39698447138756
ANGPT4_TSS20384	0.000605054087267477	0.237530675853658	0.0180464265165041	208	208	207	13.0669	14.0791536650718	6.01465433639523e-06	-0.311632329067795	0.00382362322035123	208	208	207	13.0669	14.0791536650718
RASSF2_TSS28636,TSS36094	4.10932676014728e-07	-0.344870899758561	6.82068190364445e-05	209	209	197	3.1514	4.31977766985646	2.39082401840452e-05	0.291848366194571	0.00686650030724023	209	209	197	3.1514	4.31977766985646
EPB41L1_TSS2096,TSS23183,TSS2810	2.67276839611881e-05	0.288810344244386	0.00165821924692216	209	209	209	15.9119	15.9710020574163	7.76692495271915e-05	-0.273714729456712	0.012473406035458	209	209	209	15.9119	15.9710020574163
SLA2_TSS26439	3.15850184180542e-06	-0.318896507542611	0.000326860184527888	207	206	146	1.78232	2.80458343923445	0.000293172371003914	0.251614973625748	0.0263865456874332	207	206	146	1.78232	2.80458343923445
PPP1R16B_TSS11572	1.30910869185576e-09	-0.407633203417779	2.96257967764586e-06	209	208	163	2.09606	3.41611994497608	0.000217944578399009	0.256719083564612	0.0218465936017924	209	208	163	2.09606	3.41611994497608
PLCG1_TSS1695	3.80773980020942e-08	-0.372471336927693	1.89902068899956e-05	209	209	209	4.00441	5.23605277511962	0.000196914486094296	0.258442030434173	0.0207702635928997	209	209	209	4.00441	5.23605277511962
BCAS4_TSS29336	2.3002501211878e-05	-0.291037893759864	0.00148476498352731	147	106	14	0.106783	0.305595427751196	0.000164769227811624	0.261439883112369	0.0194073045436149	147	106	14	0.106783	0.305595427751196
NFATC2_TSS11321,TSS27718	4.08148542619266e-08	-0.371701598064592	1.9469130642368e-05	208	207	152	1.65408	2.52637979569378	4.21123920556976e-06	0.316517869010108	0.00324424953446904	208	207	152	1.65408	2.52637979569378
CASS4_TSS28755,TSS30185	2.00199752297353e-06	-0.324914617308015	0.000225431976584698	206	203	97	0.953591	1.363749345311	0.000503429553710275	0.242026899575928	0.0354494843591965	206	203	97	0.953591	1.363749345311
UBASH3A_TSS7178	6.46585206737203e-07	-0.339299841284146	9.60893283105212e-05	205	199	121	1.3045	2.02666295167464	0.000147647460670214	0.263267864245832	0.017886335271049	205	199	121	1.3045	2.02666295167464
TRPM2_TSS9091	6.79203869806479e-07	-0.338688360443705	9.86427847507013e-05	206	201	115	1.13557	1.80009315526316	0.000240610536564782	0.255027625706867	0.0233849654948	206	201	115	1.13557	1.80009315526316
ADARB1_TSS4654	8.99254294152565e-08	-0.362798703551061	2.86198148550556e-05	209	206	99	0.923525	1.2600801715311	5.03865800882827e-05	0.280521127720022	0.00950075477024009	209	206	99	0.923525	1.2600801715311
ADORA2A_TSS17679,TSS2251,TSS24762	3.35831761773742e-06	-0.318076847926668	0.000341999827199148	203	173	79	0.59649	1.10821974332666	1.44211905633295e-05	0.299264225640584	0.00550179182073532	203	173	79	0.59649	1.10821974332666
MIAT_TSS7965	2.09128654485612e-09	-0.402985486695467	3.34096096081671e-06	209	207	137	1.58455	3.0678700110048	0.000857812657681977	0.232189236007145	0.0467429838148191	209	207	137	1.58455	3.0678700110048
APOBEC3D_TSS17192	7.11555673318357e-08	-0.365465475929287	2.4578479142825e-05	205	198	83	0.778644	1.13884448277512	0.000853082625258943	0.232293413967849	0.0467429838148191	205	198	83	0.778644	1.13884448277512
APOBEC3G_TSS23486	9.02934284132738e-06	-0.304513993169773	0.000725783120651475	209	209	209	17.5753	20.5898524401914	0.000271867177974112	0.252923652665291	0.0251093504136198	209	209	209	17.5753	20.5898524401914
GRAP2_TSS24773,TSS26141,TSS3784,TSS7350	7.77511061847572e-08	-0.364458579891173	2.61499476998497e-05	208	206	142	1.65901	2.64227506325359	0.000852105144038579	0.232315009053991	0.0467429838148191	208	206	142	1.65901	2.64227506325359
P2RY8_TSS20289	1.14247253848881e-06	-0.332145805564304	0.000144568022556003	208	206	126	1.28026	2.14348618191388	0.000279618109982652	0.252436854337161	0.025435297186002	208	206	126	1.28026	2.14348618191388
IQSEC2_TSS24617,TSS3634	0.00119639569987331	0.22474562011753	0.029806111583296	209	209	209	21.9236	22.1192535406699	0.000200520282592523	-0.258134788866419	0.0207702635928997	209	209	209	21.9236	22.1192535406699
OGT_TSS6961	0.000842960252878768	-0.231398562356399	0.0233444279781522	209	209	209	25.3724	26.0269545933014	0.000920450898618355	0.23085732386018	0.0489140237413384	209	209	209	25.3724	26.0269545933014
GPR174_TSS27218	2.42018625907554e-06	-0.322426507782247	0.000258838414093012	191	184	91	0.818488	1.39493388133971	0.000282595327323589	0.252253199898126	0.0256149615663768	191	184	91	0.818488	1.39493388133971
P2RY10_TSS25200	1.05731052708223e-06	-0.333130025752482	0.000138594432732045	199	195	91	0.874331	1.33818824784689	0.000430701087122213	0.24483263734081	0.0324753701708876	199	195	91	0.874331	1.33818824784689
ITM2A_TSS6954	3.1493409506245e-07	-0.348091392338872	5.59807570383637e-05	209	206	158	2.00753	3.40745899043062	0.000411966195627273	0.24562646592362	0.0316855834685112	209	206	158	2.00753	3.40745899043062
SH2D1A_TSS30904	2.83717387286643e-07	-0.349345116150687	5.42657987362476e-05	201	188	76	0.663915	1.12194827703349	4.43009535274466e-05	0.282511945074968	0.00875883711475371	201	188	76	0.663915	1.12194827703349
DDX26B_TSS25422	4.0341083437818e-06	-0.315612456233944	0.000387653546524085	209	209	201	2.27777	2.4835429569378	1.06261746286945e-05	0.303647240426373	0.00459104247457354	209	209	201	2.27777	2.4835429569378
LINC00892_TSS8696	5.42131513060945e-06	-0.311593052325796	0.000481160541852459	194	189	138	1.99759	3.28916700717703	0.000191122104385283	0.258946746070723	0.0205918784816058	194	189	138	1.99759	3.28916700717703
FHL1_TSS10004,TSS15569,TSS18174,TSS32008,TSS33805,TSS765,TSS7962	1.27419234470971e-07	0.358783371927329	3.22471589337871e-05	209	209	209	82.498	85.7244406698565	1.328828839459e-07	-0.359957836540303	0.000566103232756858	209	209	209	82.498	85.7244406698565
