tracking_ID	pvalue (Lymphocyte)	corr_coef (Lymphocyte)	fdr (Lymphocyte)	fpkm>0_num (Lymphocyte)	fpkm>0.1_num (Lymphocyte)	fpkm>1_num (Lymphocyte)	fpkm_median (Lymphocyte)	fpkm_mean (Lymphocyte)	pvalue (Bronchial Wall Thickening)	corr_coef (Bronchial Wall Thickening)	fdr (Bronchial Wall Thickening)	fpkm>0_num (Bronchial Wall Thickening)	fpkm>0.1_num (Bronchial Wall Thickening)	fpkm>1_num (Bronchial Wall Thickening)	fpkm_median (Bronchial Wall Thickening)	fpkm_mean (Bronchial Wall Thickening)
LOC374443_TSS10607,TSS10875,TSS25587,TSS25811,TSS26348	0.00325576411819142	0.204585726349283	0.0392364859147057	206	206	142	1.27649	1.70668065550239	4.4422649233761e-06	0.315791316644319	0.00324424953446904	206	206	142	1.27649	1.70668065550239
A2M_TSS30411	0.000249498580912251	0.253186571841571	0.00674860658909845	209	209	208	20.5893	25.2833657799043	8.84231630376551e-06	0.306251212466845	0.00416391766825873	209	209	208	20.5893	25.2833657799043
CLEC2D_TSS13210	7.77323544048959e-07	0.33700512348548	7.27069828149203e-05	209	209	151	1.65955	2.39925194258373	3.18278903668068e-05	0.287558156666659	0.00789241781549392	209	209	151	1.65955	2.39925194258373
KLRD1_TSS26063,TSS36364	5.3211655578694e-05	0.278343547512389	0.00214195768227873	198	183	41	0.427156	0.736513836650718	0.000577820728269857	0.239521281861336	0.0379683178285496	198	183	41	0.427156	0.736513836650718
SLC38A1_TSS10899,TSS19178,TSS5709	2.5051435892105e-07	0.350832908270692	2.85865961088435e-05	209	207	131	1.38788	2.13238356363636	0.000349249972060386	0.248552044072676	0.0287177656817292	209	207	131	1.38788	2.13238356363636
ADCY6_TSS4650	0.000239268439877175	-0.253902323338589	0.00660468746403939	202	176	13	0.232584	0.363640475741627	5.46499172486738e-05	-0.279257070332989	0.00999138840960277	202	176	13	0.232584	0.363640475741627
FKBP11_TSS14833,TSS9581	0.000840423450078284	0.231455017360133	0.0157387521503394	204	203	195	3.50919	4.05997099330144	0.000115880288898516	0.267258189223509	0.0156999332542305	204	203	195	3.50919	4.05997099330144
IFNG_TSS15869	6.91202116493833e-08	0.365794376396152	1.00958955998279e-05	204	200	143	2.25826	4.67213829617225	0.000318743597656871	0.250156282670531	0.0275925093226358	204	200	143	2.25826	4.67213829617225
CMKLR1_TSS22814,TSS7058	0.000154924235542287	0.261214144133814	0.0047255589316186	209	208	172	2.14495	3.48928969138756	2.34387404840614e-07	0.35326076839331	0.000612638734948525	209	208	172	2.14495	3.48928969138756
TPCN1_TSS13472,TSS23287	9.47040267214591e-05	0.269245650461827	0.00324494588073353	207	206	101	0.964829	1.41755153444976	1.76532383432713e-05	0.29632222890243	0.00601645900389811	207	206	101	0.964829	1.41755153444976
PXN_TSS25869,TSS31433	2.04330333770082e-06	0.324647815106936	0.000160704235738371	208	206	185	2.35243	3.19977445574163	0.000698304341147678	0.236034942799371	0.0425998980049542	208	206	185	2.35243	3.19977445574163
HIP1R_TSS21369,TSS28145	1.75018169965893e-05	0.295046684178105	0.000924305669937642	206	187	29	0.344851	0.538868724784689	1.88306403067562e-05	0.295376082718734	0.00629619992738396	206	187	29	0.344851	0.538868724784689
LATS2_TSS35058	0.000222903877376382	-0.255108804295302	0.00627494053922654	209	209	208	5.15263	5.11747718660287	0.00012671340306672	-0.265793483218979	0.0161483033856943	209	209	208	5.15263	5.11747718660287
SLAIN1_TSS11653,TSS1730,TSS20020	6.337337555011e-05	0.27561905230877	0.00239274276578488	195	181	18	0.342433	0.458287076555024	0.00043666498894458	0.244586645087516	0.0325410897446426	195	181	18	0.342433	0.458287076555024
DOCK9_TSS26804,TSS28758	3.2680667972385e-09	0.398488632728391	8.79316372675931e-07	208	197	53	0.477498	0.718512407177033	0.000896858123169739	0.231348910368586	0.0479917838445581	208	197	53	0.477498	0.718512407177033
GPR183_TSS5088	0.00150710232676054	0.220252445715638	0.0235475103438238	208	207	190	2.7018	3.60545477751196	0.000557166139774436	0.240185583206401	0.0372819992114512	208	207	190	2.7018	3.60545477751196
IRS2_TSS5397	0.00131891426551759	-0.22285886874393	0.0216038897317157	209	209	209	14.0603	14.2529357894737	0.000341480782672883	-0.248947866975549	0.0284974258771091	209	209	209	14.0603	14.2529357894737
JPH4_TSS6975	0.000891764968086626	-0.230341820144814	0.0163370874396326	208	207	206	2.89963	2.91742471770335	1.07766733881465e-05	-0.303446934884799	0.00459104247457354	208	207	206	2.89963	2.91742471770335
GZMH_TSS23901	2.98874760796944e-11	0.442743763977745	2.6343233657692e-08	205	204	164	3.41181	6.27305045311005	0.000371953931848099	0.247440477579769	0.0296466478260279	205	204	164	3.41181	6.27305045311005
GNG2_TSS18014	2.30007750013939e-08	0.378001111966541	4.52248315238946e-06	209	208	170	2.26327	3.3047382277512	3.22539919649384e-05	0.287357053095039	0.00789241781549392	209	208	170	2.26327	3.3047382277512
GCH1_TSS30510	0.0003883806679582	0.245491357939439	0.00923021886957448	209	209	204	4.72506	5.4735436937799	0.000445489389825764	0.244228317282828	0.0329680454433622	209	209	204	4.72506	5.4735436937799
SYNE2_TSS16945,TSS1711,TSS22406	2.56874672435698e-11	0.444069910175544	2.3449905364746e-08	209	209	168	2.43776	3.86285644976077	0.00053709059298553	0.24085344821781	0.0362231468266574	209	209	168	2.43776	3.86285644976077
ZFP36L1_TSS13769,TSS28851	0.00104703350429839	0.227301718399974	0.0182933857849427	209	209	209	18.7517	21.3846675598086	5.1766364777361e-05	0.280101363915766	0.00958840615995742	209	209	209	18.7517	21.3846675598086
TTC7B_TSS12377	1.87859325162273e-07	-0.354244469392715	2.29754651218797e-05	209	209	209	12.9763	12.8840138755981	0.00080691293186718	-0.233339197303596	0.0457603554559854	209	209	209	12.9763	12.8840138755981
GPR68_TSS16190,TSS35383	3.64425266046433e-09	0.397380875150194	9.57943902821338e-07	205	201	106	1.01093	1.51351318229665	0.000339191993019273	0.249066070613539	0.0284265132248054	205	201	106	1.01093	1.51351318229665
CCDC88C_TSS12116	5.49670153682369e-11	0.437349428022562	3.94367698570327e-08	208	208	138	1.32026	1.94459071291866	0.000710238300557323	0.235720518961201	0.0427533421590226	208	208	138	1.32026	1.94459071291866
CATSPERB_TSS22716	0.000866842187710859	0.230874618761141	0.0160560530145488	97	9	0	0	0.0232445113397129	0.000471668609583832	0.243202686099034	0.0342509128681032	97	9	0	0	0.0232445113397129
TC2N_TSS15706,TSS15930	1.0390064665793e-07	0.361141031748791	1.4051875286896e-05	207	205	109	1.03737	1.86901702105263	1.18847240741914e-05	0.302048894567088	0.00489976503323236	207	205	109	1.03737	1.86901702105263
BCL11B_TSS27034	2.85039092992495e-12	0.462704967960078	4.85725617065412e-09	206	198	73	0.633631	1.15132941727273	0.000253926305876787	0.254101909525424	0.024128662842069	206	198	73	0.633631	1.15132941727273
GPR132_TSS30533	5.8526735299386e-07	0.340533763677602	5.77525819600542e-05	206	203	128	1.18441	1.54090603162679	1.97232483284773e-05	0.294695362112897	0.00638159431043302	206	203	128	1.18441	1.54090603162679
RASGRP1_TSS8855	1.92567605957338e-10	0.425941715044335	9.46580879976061e-08	209	209	163	2.0543	3.19589926794258	0.000189937447965711	0.259051725389404	0.0205918784816058	209	209	163	2.0543	3.19589926794258
PATL2_TSS11322	2.92632376214383e-05	0.287456194489727	0.00135752743528418	206	206	167	1.52309	1.89272934449761	0.000477417459117373	0.242984537005007	0.0345127896717971	206	206	167	1.52309	1.89272934449761
DAPK2_TSS33783	8.86933459716704e-09	0.388181495564297	2.02418805034095e-06	200	183	77	0.59444	1.18065313827751	3.40406050400846e-05	0.286540231489892	0.00789902562535361	200	183	77	0.59444	1.18065313827751
LOXL1-AS1_TSS1251,TSS13349,TSS25298	0.000663324651219504	0.235846133725116	0.01341610513322	168	116	3	0.126512	0.197257825837321	0.000642244435728556	0.237581700424652	0.0404104194978093	168	116	3	0.126512	0.197257825837321
ODF3L1_TSS109	0.00251594628085571	-0.209951646067357	0.0333849786373429	206	205	180	2.3205	2.74379872583732	0.000511282383673432	-0.241746790627922	0.0356937100382748	206	205	180	2.3205	2.74379872583732
PSTPIP1_TSS3455	1.51375684868798e-09	0.406199698300734	4.5521339775663e-07	207	207	207	5.80971	7.30585961722488	0.000245575402235961	0.254677016010822	0.0236873692700129	207	207	207	5.80971	7.30585961722488
ISG20_TSS31978,TSS7565	1.53909559992946e-08	0.382335570012235	3.25130765535513e-06	206	206	199	4.15741	6.05581267464115	0.000346279067783707	0.2487024304878	0.028644787222069	206	206	199	4.15741	6.05581267464115
NLRC3_TSS14670	7.01372508972802e-11	0.435164811908722	4.59686735944969e-08	207	206	130	1.43093	2.4020147384689	5.59942395645879e-05	0.278877684853295	0.0100614692500795	207	206	130	1.43093	2.4020147384689
ADCY9_TSS3133	0.000658594263286501	-0.235977681197753	0.0133499825248741	207	207	205	2.88791	2.93499788995215	1.79172944207628e-06	-0.327893106878954	0.00237797692362631	207	207	205	2.88791	2.93499788995215
XYLT1_TSS26523	5.01327660408134e-05	0.279266231986615	0.00204703455713935	208	204	44	0.561298	0.691048080191388	5.62884903861884e-05	0.278795786760322	0.0100614692500795	208	204	44	0.561298	0.691048080191388
PRKCB_TSS17400	0.000125436668723068	0.264690640823653	0.00400785836153793	208	208	158	1.70821	2.24461156937799	0.000130993900395138	0.265246832637391	0.0163333418926835	208	208	158	1.70821	2.24461156937799
GGA2_TSS21779	9.37087402114102e-09	-0.38760319722034	2.08286009438596e-06	209	209	209	82.3653	82.7998626794258	0.000107605332409345	-0.268466085843417	0.0151571870013963	209	209	209	82.3653	82.7998626794258
IL21R_TSS14281,TSS4541	3.38153234241081e-06	0.317984647952485	0.000246298459899104	205	199	100	0.959957	1.46859268709183	1.60481196768313e-06	0.32932663427844	0.00237797692362631	205	199	100	0.959957	1.46859268709183
SEPT1_TSS3220	2.0407001240857e-10	0.425403378240185	9.50272539486207e-08	208	208	196	4.81238	8.13327097129187	0.000270029455645641	0.25304096308207	0.0251093504136198	208	208	196	4.81238	8.13327097129187
AMFR_TSS30832	5.69818842909287e-05	-0.27727976219698	0.00225118074862508	209	209	209	30.0196	29.8232066985646	0.000653552768640281	-0.237259918920156	0.0406458937207158	209	209	209	30.0196	29.8232066985646
NLRC5_TSS42	2.06418496695424e-07	0.353132185956902	2.44455211309448e-05	209	209	209	9.59746	11.2534526794258	0.000199888387901732	0.258188256879508	0.0207702635928997	209	209	209	9.59746	11.2534526794258
B3GNT9_TSS35875	6.98683858571881e-06	0.308095554945703	0.000446476452723896	205	190	22	0.428416	0.51512505657807	0.000746456732935732	0.234795247134697	0.0436617403903209	205	190	22	0.428416	0.51512505657807
RLTPR_TSS13878	2.52817106235705e-11	0.444209008747549	2.3449905364746e-08	205	201	76	0.719954	1.15574890861244	0.000231132394228754	0.255716078836617	0.0225495233926763	205	201	76	0.719954	1.15574890861244
ZNRF1_TSS35402	4.59013832863175e-08	0.370394816008832	7.47315451071059e-06	205	201	58	0.664654	0.912066740047847	0.000403386702721949	0.246001225230036	0.0312453560856841	205	201	58	0.664654	0.912066740047847
SLC7A5_TSS11446	5.56456802800234e-11	0.437239805612378	3.94367698570327e-08	208	207	172	1.86702	2.54794016555024	0.000605875470553996	0.238653279380672	0.0386272841026212	208	207	172	1.86702	2.54794016555024
CPNE7_TSS19730	6.96065730375429e-08	0.365714944944644	1.01091682580263e-05	200	180	77	0.607079	1.38269142057416	0.000303238338416345	0.251027164119128	0.0270072305514292	200	180	77	0.607079	1.38269142057416
FAM101B_TSS30306	6.73997889364261e-10	0.414100278630886	2.29707467333865e-07	206	204	149	1.69692	2.57768335741627	0.000757270722115791	0.234527002443856	0.0439922657454585	206	204	149	1.69692	2.57768335741627
ATP2A3_TSS26016	1.29026783359803e-11	0.450028621312537	1.49911527702724e-08	209	209	192	3.18073	4.74448931578947	0.000445310904130769	0.244235499553243	0.0329680454433622	209	209	192	3.18073	4.74448931578947
ACAP1_TSS17528	3.49556323197307e-10	0.420363540299382	1.37461679649944e-07	209	209	199	4.26146	7.29895793301435	4.80040929661226e-05	0.281272073993416	0.00923893282318618	209	209	199	4.26146	7.29895793301435
CHD3_TSS13044,TSS18390	1.91692208604344e-07	0.354006372310723	2.33325930673125e-05	209	208	205	3.67107	4.55627856215311	1.99820850400541e-05	0.294503412157994	0.0063845259463603	209	208	205	3.67107	4.55627856215311
HS3ST3B1_TSS7808	2.0020334515562e-05	0.293082146829322	0.00101940193337108	208	196	28	0.365773	0.529076080956938	3.26613553620839e-05	0.287167121944063	0.00789241781549392	208	196	28	0.365773	0.529076080956938
PLD6_TSS13802	0.000110441665410314	0.266764152834995	0.00361672206495301	204	198	34	0.497621	0.65708346076555	3.42684606858084e-05	0.286438978957566	0.00789902562535361	204	198	34	0.497621	0.65708346076555
EPN2_TSS32081	0.000764976472563525	-0.233210156839303	0.0147947844398817	208	207	204	2.84046	2.82186964162679	0.000127150919514221	-0.265736823085705	0.0161483033856943	208	207	204	2.84046	2.82186964162679
SLFN12L_TSS15211	1.38073561778271e-05	0.298476670681843	0.000772275341928751	204	199	112	1.07289	1.80124513732057	0.000819253811254523	0.233054376117552	0.0461254331926803	204	199	112	1.07289	1.80124513732057
MLLT6_TSS15448	1.49786843686848e-05	0.297303656969263	0.000823376669135378	209	209	209	7.10136	7.83620688995215	0.000317267342737556	0.25023748353007	0.0275925093226358	209	209	209	7.10136	7.83620688995215
LINC00672_TSS26469	0.001031999407511	0.227577265158012	0.0181174016863934	205	182	4	0.284914	0.333905639856459	0.00017386928291099	0.260539389733087	0.0194073045436149	205	182	4	0.284914	0.333905639856459
PLXDC1_TSS22967	1.42663325565852e-07	0.357469421006887	1.82330863239437e-05	203	138	11	0.170586	0.307492113971292	0.000525919697185077	0.24123514146878	0.0357738350142415	203	138	11	0.170586	0.307492113971292
IKZF3_TSS27733,TSS29524	2.68071452359514e-09	0.400492558315826	7.44801564539297e-07	209	207	138	1.4621	2.46949757607655	6.5846794355833e-05	0.276333066038013	0.0111619221878353	209	207	138	1.4621	2.46949757607655
OSBPL7_TSS26695	2.42116905124655e-06	0.322421158874222	0.000187537885208827	201	194	35	0.460844	0.656586159904306	9.40900252289007e-06	0.305373800523293	0.00429470559799273	201	194	35	0.460844	0.656586159904306
FAM117A_TSS22944	5.06987862969162e-09	0.393998852116425	1.27050164366223e-06	206	206	188	2.0216	2.64654305741627	0.000412788986933776	0.245590906874484	0.0316855834685112	206	206	188	2.0216	2.64654305741627
HLF_TSS22427	7.73018726047972e-07	0.33707459518768	7.2643866384236e-05	195	131	13	0.154282	0.305211244497608	3.15187409204452e-05	0.287705658811541	0.00789241781549392	195	131	13	0.154282	0.305211244497608
LIMD2_TSS20325	8.2658285348734e-08	0.36376137035325	1.17379357322166e-05	209	208	181	2.42225	3.99351186889952	0.000181480121972519	0.259819430293766	0.0199090703765646	209	208	181	2.42225	3.99351186889952
CDC42EP4_TSS27099	0.00358922911080287	-0.202521467843159	0.0417019478641965	209	209	209	6.66922	7.1184123923445	1.13091955002732e-07	-0.361833207148672	0.000566103232756858	209	209	209	6.66922	7.1184123923445
RAB37_TSS25713,TSS35887,TSS6121	1.68925606724331e-07	0.355493606283279	2.09607156965079e-05	208	205	123	1.23438	1.73791939473684	0.000449833005906753	0.244054346732775	0.0330407513332831	208	205	123	1.23438	1.73791939473684
ZNF521_TSS24127	0.00141889416806446	-0.221434658674803	0.0225269278446556	172	54	0	0.0415418	0.079212235215311	0.000479325548041469	-0.24291266890695	0.0345127896717971	172	54	0	0.0415418	0.079212235215311
PSTPIP2_TSS28471	5.63812740560271e-06	0.311055334476068	0.000373357965322826	209	209	204	4.53493	5.09686786602871	2.88462066802087e-05	0.28904089649234	0.00768060300992515	209	209	204	4.53493	5.09686786602871
BCL2_TSS20723	8.31810759164596e-08	0.363689452466314	1.17469142624344e-05	208	206	170	1.81542	2.25534995598086	6.786691097717e-06	0.309957264001	0.00385499135886099	208	206	170	1.81542	2.25534995598086
CD226_TSS14812,TSS30052	9.05563487703049e-06	0.304473115171701	0.00055642087281677	205	202	116	1.21365	1.7766807861244	0.000121292850965656	0.266511069984292	0.0160617603216247	205	202	116	1.21365	1.7766807861244
SLC25A23_TSS11735	0.00118315307617033	0.224960046175919	0.0199095298090781	202	156	14	0.189385	0.338822725311005	0.000830298166922354	0.232802808391655	0.0462801278270529	202	156	14	0.189385	0.338822725311005
CYP4F22_TSS6115	6.80559200725137e-06	0.308459990466401	0.000437079741953147	188	137	17	0.189949	0.34141741062201	0.000718616416443768	0.235502678739666	0.0427533421590226	188	137	17	0.189949	0.34141741062201
RASAL3_TSS30975	2.35631719071614e-10	0.424064867664884	1.03843384893592e-07	209	209	209	4.64307	6.0760952631579	0.000849531132542869	0.232371984887705	0.0467429838148191	209	209	209	4.64307	6.0760952631579
JAK3_TSS2274	1.01741276329399e-09	0.410105117048305	3.29190982817186e-07	209	207	159	1.91512	3.17893387751196	6.63750312018685e-05	0.276206977290727	0.0111619221878353	209	207	159	1.91512	3.17893387751196
RASGRP4_TSS24505	0.00157619712338127	-0.219369803879675	0.0242998640957471	209	209	209	12.5943	12.9323371291866	0.000132032201829485	-0.265116753739874	0.0163828888881721	209	209	209	12.5943	12.9323371291866
PLEKHG2_TSS293	0.00179007038451514	0.216845695517802	0.0265784901857584	208	206	48	0.665881	0.854150162679426	0.000176644577819803	0.260273509390005	0.0196313567550086	208	206	48	0.665881	0.854150162679426
DMWD_TSS7973	2.97486402861177e-08	0.375191984151979	5.35496474896799e-06	194	170	15	0.243932	0.39698447138756	0.000599113344510234	0.238859046796351	0.0385339741590148	194	170	15	0.243932	0.39698447138756
ANGPT4_TSS20384	0.00179351962459048	-0.216807292762642	0.0265784901857584	208	208	207	13.0669	14.0791536650718	6.01465433639523e-06	-0.311632329067795	0.00382362322035123	208	208	207	13.0669	14.0791536650718
RASSF2_TSS28636,TSS36094	0.000691005258280798	0.235093288305962	0.0138314686036926	209	209	197	3.1514	4.31977766985646	2.39082401840452e-05	0.291848366194571	0.00686650030724023	209	209	197	3.1514	4.31977766985646
JAG1_TSS33020	2.95963806989478e-05	-0.287286572886483	0.00136801643227089	207	205	195	1.73481	1.80154308277512	0.000406546011897213	-0.245862371975289	0.0313949323568117	207	205	195	1.73481	1.80154308277512
EPB41L1_TSS2096,TSS23183,TSS2810	0.000249468056418606	-0.253188666537307	0.00674860658909845	209	209	209	15.9119	15.9710020574163	7.76692495271915e-05	-0.273714729456712	0.012473406035458	209	209	209	15.9119	15.9710020574163
SLA2_TSS26439	3.09307938680081e-11	0.442442485661806	2.63540674020051e-08	207	206	146	1.78232	2.80458343923445	0.000293172371003914	0.251614973625748	0.0263865456874332	207	206	146	1.78232	2.80458343923445
PPP1R16B_TSS11572	8.60246069276297e-12	0.453483472813103	1.0470833227034e-08	209	208	163	2.09606	3.41611994497608	0.000217944578399009	0.256719083564612	0.0218465936017924	209	208	163	2.09606	3.41611994497608
PLCG1_TSS1695	6.26014452967204e-12	0.456165381587088	8.4218712801551e-09	209	209	209	4.00441	5.23605277511962	0.000196914486094296	0.258442030434173	0.0207702635928997	209	209	209	4.00441	5.23605277511962
BCAS4_TSS29336	0.000452502434198322	0.242776968352764	0.0103271560004851	147	106	14	0.106783	0.305595427751196	0.000164769227811624	0.261439883112369	0.0194073045436149	147	106	14	0.106783	0.305595427751196
NFATC2_TSS11321,TSS27718	6.08576246823967e-10	0.41508281234894	2.13448582530314e-07	208	207	152	1.65408	2.52637979569378	4.21123920556976e-06	0.316517869010108	0.00324424953446904	208	207	152	1.65408	2.52637979569378
CASS4_TSS28755,TSS30185	1.81482096479628e-06	0.326193456693894	0.000144964495878618	206	203	97	0.953591	1.363749345311	0.000503429553710275	0.242026899575928	0.0354494843591965	206	203	97	0.953591	1.363749345311
UBASH3A_TSS7178	1.02787819163348e-10	0.431707122827445	6.25561772770082e-08	205	199	121	1.3045	2.02666295167464	0.000147647460670214	0.263267864245832	0.017886335271049	205	199	121	1.3045	2.02666295167464
TRPM2_TSS9091	0.000156929356649472	0.261000848725498	0.00476964481012741	206	201	115	1.13557	1.80009315526316	0.000240610536564782	0.255027625706867	0.0233849654948	206	201	115	1.13557	1.80009315526316
ADARB1_TSS4654	5.78759299622509e-09	0.39263186345055	1.40892061501438e-06	209	206	99	0.923525	1.2600801715311	5.03865800882827e-05	0.280521127720022	0.00950075477024009	209	206	99	0.923525	1.2600801715311
ADORA2A_TSS17679,TSS2251,TSS24762	0.000101625635399911	0.268110008239969	0.00341347288627742	203	173	79	0.59649	1.10821974332666	1.44211905633295e-05	0.299264225640584	0.00550179182073532	203	173	79	0.59649	1.10821974332666
MIAT_TSS7965	2.27959645149472e-10	0.424373486169987	1.02225903327468e-07	209	207	137	1.58455	3.0678700110048	0.000857812657681977	0.232189236007145	0.0467429838148191	209	207	137	1.58455	3.0678700110048
APOBEC3D_TSS17192	2.56392078804031e-06	0.321665390294167	0.000196121212150721	205	198	83	0.778644	1.13884448277512	0.000853082625258943	0.232293413967849	0.0467429838148191	205	198	83	0.778644	1.13884448277512
APOBEC3G_TSS23486	4.54977014621614e-10	0.41786456828634	1.73577126429001e-07	209	209	209	17.5753	20.5898524401914	0.000271867177974112	0.252923652665291	0.0251093504136198	209	209	209	17.5753	20.5898524401914
GRAP2_TSS24773,TSS26141,TSS3784,TSS7350	1.72325043046024e-10	0.426969661103777	8.98938862306003e-08	208	206	142	1.65901	2.64227506325359	0.000852105144038579	0.232315009053991	0.0467429838148191	208	206	142	1.65901	2.64227506325359
P2RY8_TSS20289	9.89108166547705e-13	0.471289084800969	2.29841762228417e-09	208	206	126	1.28026	2.14348618191388	0.000279618109982652	0.252436854337161	0.025435297186002	208	206	126	1.28026	2.14348618191388
GPR174_TSS27218	9.27395851110149e-06	0.304137955808901	0.000564408698814917	191	184	91	0.818488	1.39493388133971	0.000282595327323589	0.252253199898126	0.0256149615663768	191	184	91	0.818488	1.39493388133971
P2RY10_TSS25200	1.42338984175551e-06	0.329333835455574	0.000120086940182677	199	195	91	0.874331	1.33818824784689	0.000430701087122213	0.24483263734081	0.0324753701708876	199	195	91	0.874331	1.33818824784689
ITM2A_TSS6954	6.61890287930423e-08	0.366284780483211	9.72647404254727e-06	209	206	158	2.00753	3.40745899043062	0.000411966195627273	0.24562646592362	0.0316855834685112	209	206	158	2.00753	3.40745899043062
SH2D1A_TSS30904	3.12326102231589e-08	0.374657416226084	5.54400520773726e-06	201	188	76	0.663915	1.12194827703349	4.43009535274466e-05	0.282511945074968	0.00875883711475371	201	188	76	0.663915	1.12194827703349
DDX26B_TSS25422	0.00304404570463397	0.205997964532998	0.0375888175150478	209	209	201	2.27777	2.4835429569378	1.06261746286945e-05	0.303647240426373	0.00459104247457354	209	209	201	2.27777	2.4835429569378
LINC00892_TSS8696	5.1793863670262e-08	0.369044948008971	8.07257895899736e-06	194	189	138	1.99759	3.28916700717703	0.000191122104385283	0.258946746070723	0.0205918784816058	194	189	138	1.99759	3.28916700717703
FHL1_TSS10004,TSS15569,TSS18174,TSS32008,TSS33805,TSS765,TSS7962	4.29419722738863e-05	-0.28164790103844	0.00181911444462565	209	209	209	82.498	85.7244406698565	1.328828839459e-07	-0.359957836540303	0.000566103232756858	209	209	209	82.498	85.7244406698565
